start,end,Nombre,Tipo de oferta alimentaria,Tipo de localización,Registra la ubicación del punto,_Registra la ubicación del punto_latitude,_Registra la ubicación del punto_longitude,_Registra la ubicación del punto_altitude,_Registra la ubicación del punto_precision,Registra las coordenadas del lugar,Registra el área del lugar,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,_tags,_index
2022-06-04T17:14:45.032-05:00,2022-06-04T17:15:14.017-05:00,Vida natural,Otro,Punto,-11.898211 -77.038427 207.29998779296875 128.32200622558594,-11.898211,-77.038427,207.2999878,128.3220062,,,161140322,660ce433-ee2c-45a3-87ae-5757dbb39128,2022-06-04T22:15:25,,,submitted_via_web,cortega27,,126
2022-06-04T17:12:58.172-05:00,2022-06-04T17:16:29.607-05:00,Colegio Amautas,Otro,Punto,-11.891942 -77.041706 174.5772476196289 35,-11.891942,-77.041706,174.5772476,35,,,161140429,e120baa5-d1b5-44f3-9ac8-beccc28f31bb,2022-06-04T22:16:41,,,submitted_via_web,cortega27,,127
2022-06-04T17:15:14.117-05:00,2022-06-04T17:16:10.299-05:00,Vega,Mini-mercados,Punto,-11.896092 -77.037704 209.89999389648438 26.81599998474121,-11.896092,-77.037704,209.8999939,26.81599998,,,161140462,a2d7596e-bada-4b13-82f5-cfd461468f2c,2022-06-04T22:16:52,,,submitted_via_web,cortega27,,128
2022-06-04T17:16:10.419-05:00,2022-06-04T17:17:02.335-05:00,Brumar,Mini-mercados,Punto,-11.895612 -77.037502 210.09999084472656 111.46900177001953,-11.895612,-77.037502,210.0999908,111.4690018,,,161140537,1d8e3511-42cc-4654-bb1b-fc77c3e89e30,2022-06-04T22:17:13,,,submitted_via_web,cortega27,,129
2022-06-04T17:16:29.688-05:00,2022-06-04T17:17:28.248-05:00,SN,Bodegas,Punto,-11.891932 -77.041396 177.72180557250977 35,-11.891932,-77.041396,177.7218056,35,,,161140608,93c8a8fe-ae70-4444-a923-eb4df4ddd110,2022-06-04T22:17:38,,,submitted_via_web,cortega27,,130
2022-06-04T17:17:28.289-05:00,2022-06-04T17:17:50.784-05:00,Antojitos,Otro,Punto,-11.891973 -77.041468 151.3200798034668 35,-11.891973,-77.041468,151.3200798,35,,,161140649,27e43d1b-aa19-4c81-8d6e-d294d58c3977,2022-06-04T22:18:05,,,submitted_via_web,cortega27,,131
2022-06-04T17:17:02.426-05:00,2022-06-04T17:19:07.067-05:00,Network,Otro,Punto,-11.894489 -77.037261 212.1999969482422 24.95400047302246,-11.894489,-77.037261,212.1999969,24.95400047,,,161140718,3a401ac7-f581-44fb-ad85-cd14d39317c2,2022-06-04T22:19:18,,,submitted_via_web,cortega27,,132
2022-06-04T17:17:50.823-05:00,2022-06-04T17:19:14.416-05:00,Chinita Lu,Bodegas,Punto,-11.892293 -77.041187 179.4714012145996 62.17241831440627,-11.892293,-77.041187,179.4714012,62.17241831,,,161140726,c1fac02e-5479-4bf8-b325-336427ed0d50,2022-06-04T22:19:25,,,submitted_via_web,cortega27,,133
2022-06-04T17:19:07.158-05:00,2022-06-04T17:20:48.487-05:00,Samuel,Panaderias,Punto,-11.893561 -77.03805 211.59999084472656 7.017000198364258,-11.893561,-77.03805,211.5999908,7.017000198,,,161140873,477d2c16-51d5-4e9c-aefd-80f4837b1301,2022-06-04T22:21:00,,,submitted_via_web,cortega27,,134
2022-06-04T17:19:14.467-05:00,2022-06-04T17:21:18.148-05:00,D’Falu,Bodegas,Punto,-11.892016 -77.040514 181.3097105026245 46,-11.892016,-77.040514,181.3097105,46,,,161140944,6f95636b-f647-4733-ba67-e869f93b5677,2022-06-04T22:21:29,,,submitted_via_web,cortega27,,135
2022-06-04T17:21:18.247-05:00,2022-06-04T17:22:19.847-05:00,SN,Bodegas,Punto,-11.891748 -77.04046 181.75804138183594 35,-11.891748,-77.04046,181.7580414,35,,,161141041,06901524-dc0e-4755-85f9-bb8458a6b937,2022-06-04T22:22:31,,,submitted_via_web,cortega27,,136
2022-06-04T17:20:48.582-05:00,2022-06-04T17:22:29.507-05:00,Granjeros,Restaurantes,Punto,-11.893275 -77.038373 210.79998779296875 7.230000019073486,-11.893275,-77.038373,210.7999878,7.230000019,,,161141051,5a3f50ea-222b-400a-96ca-b57c9b0522ad,2022-06-04T22:22:40,,,submitted_via_web,cortega27,,137
2022-06-04T17:22:19.893-05:00,2022-06-04T17:28:53.672-05:00,Checalo’s market,Bodegas,Punto,-11.893383 -77.039869 182.4980926513672 35.42012355686351,-11.893383,-77.039869,182.4980927,35.42012356,,,161141531,8dfb7268-a99b-482a-83df-1a8a225ab3f1,2022-06-04T22:29:04,,,submitted_via_web,cortega27,,138
2022-06-04T17:28:53.781-05:00,2022-06-04T17:29:17.725-05:00,Santa Natura,Otro,Punto,-11.893394 -77.039935 172.65392398834229 54.0546184457341,-11.893394,-77.039935,172.653924,54.05461845,,,161141551,26c27393-c39b-4e6d-843e-4a048ebc527e,2022-06-04T22:29:23,,,submitted_via_web,cortega27,,139
2022-06-04T17:22:29.595-05:00,2022-06-04T17:32:02.045-05:00,Luam,Mini-mercados,Punto,-11.894567 -77.03947 208.6999969482422 13.553999900817871,-11.894567,-77.03947,208.6999969,13.5539999,,,161141738,e789004c-ac1f-4950-b80d-41272b30d6a9,2022-06-04T22:32:13,,,submitted_via_web,cortega27,,140
2022-06-04T17:32:02.165-05:00,2022-06-04T17:33:20.378-05:00,Panchos,Bodegas,Punto,-11.895193 -77.039136 209.89999389648438 17.165000915527344,-11.895193,-77.039136,209.8999939,17.16500092,,,161141895,39bc6498-dc13-45a5-a046-dca3cc8240fd,2022-06-04T22:33:31,,,submitted_via_web,cortega27,,141
2022-06-04T17:33:20.499-05:00,2022-06-04T17:33:49.865-05:00,Donofrio,Mini-mercados,Punto,-11.895882 -77.038788 209.89999389648438 15.805000305175781,-11.895882,-77.038788,209.8999939,15.80500031,,,161141909,925efff0-e093-430b-b10b-c9bd19ca60dd,2022-06-04T22:34:01,,,submitted_via_web,cortega27,,142
2022-06-04T17:33:49.990-05:00,2022-06-04T17:35:32.483-05:00,El naufrago,Bodegas,Punto,-11.896078 -77.038366 209.79998779296875 34.89799880981445,-11.896078,-77.038366,209.7999878,34.89799881,,,161141957,75b04386-be71-4599-9bf9-c5af0297affc,2022-06-04T22:35:44,,,submitted_via_web,cortega27,,143
2022-06-04T17:29:17.762-05:00,2022-06-04T17:35:52.287-05:00,SN,Bodegas,Punto,-11.893691 -77.041168 179.83155059814453 35,-11.893691,-77.041168,179.8315506,35,,,161141963,40d831f0-3de0-4bd2-84f6-1adad382b64e,2022-06-04T22:36:04,,,submitted_via_web,cortega27,,144
2022-06-04T17:35:52.381-05:00,2022-06-04T17:36:16.138-05:00,Ebenezer,Bodegas,Punto,-11.893353 -77.041519 179.82209396362305 35,-11.893353,-77.041519,179.822094,35,,,161141973,307efb40-27e1-4a13-9bd2-fb998a325699,2022-06-04T22:36:28,,,submitted_via_web,cortega27,,145
2022-06-04T17:35:32.588-05:00,2022-06-04T17:38:08.516-05:00,Bluray,Bodegas,Punto,-11.896165 -77.039449 208.6999969482422 15.756999969482422,-11.896165,-77.039449,208.6999969,15.75699997,,,161142077,00272086-3ce7-4c00-a454-cf1709282691,2022-06-04T22:38:20,,,submitted_via_web,cortega27,,146
2022-06-04T17:38:08.639-05:00,2022-06-04T17:39:46.343-05:00,Santa rosa,Bodegas,Punto,-11.895933 -77.04022 208.29998779296875 14.154000282287598,-11.895933,-77.04022,208.2999878,14.15400028,,,161142190,e5546d72-01d3-41df-bc3b-de53ded7e14a,2022-06-04T22:39:58,,,submitted_via_web,cortega27,,147
2022-06-04T17:39:46.448-05:00,2022-06-04T17:40:45.730-05:00,El canteñito,Bodegas,Punto,-11.895918 -77.040392 208.1999969482422 37.569000244140625,-11.895918,-77.040392,208.1999969,37.56900024,,,161142248,19fe2fe7-862d-452e-bf06-8a577747280e,2022-06-04T22:40:57,,,submitted_via_web,cortega27,,148
2022-06-04T17:40:45.827-05:00,2022-06-04T17:41:31.103-05:00,K & l,Restaurantes,Punto,-11.896184 -77.04024 208.09999084472656 23.400999069213867,-11.896184,-77.04024,208.0999908,23.40099907,,,161142275,8bf395bf-4074-4a77-9d3c-92809a26a6cf,2022-06-04T22:41:42,,,submitted_via_web,cortega27,,149
2022-06-04T17:41:31.202-05:00,2022-06-04T17:42:07.264-05:00,X,Mini-mercados,Punto,-11.896587 -77.040051 208 58.9379997253418,-11.896587,-77.040051,208,58.93799973,,,161142298,8d99d393-e78e-46ea-bb5d-b8c2173c1123,2022-06-04T22:42:18,,,submitted_via_web,cortega27,,150
2022-06-04T17:36:16.188-05:00,2022-06-04T17:41:52.909-05:00,Ladie’s pie,Ambulantes,Punto,-11.892731 -77.039068 183.41329383850098 35,-11.892731,-77.039068,183.4132938,35,,,161142323,9461c3f2-4406-4d67-9850-cf86b2043ab4,2022-06-04T22:43:20,,,submitted_via_web,cortega27,,151
2022-06-04T17:42:07.366-05:00,2022-06-04T17:43:19.174-05:00,El chotano,Mini-mercados,Punto,-11.89717 -77.039807 207.89999389648438 45.44499969482422,-11.89717,-77.039807,207.8999939,45.44499969,,,161142330,e9832467-b38b-4f29-9b1a-2a496a6c942b,2022-06-04T22:43:30,,,submitted_via_web,cortega27,,152
2022-06-04T17:43:19.267-05:00,2022-06-04T17:43:37.465-05:00,Jose,Bodegas,Punto,-11.897166 -77.039698 207.59999084472656 24.209999084472656,-11.897166,-77.039698,207.5999908,24.20999908,,,161142354,93804a1a-06de-440d-94ff-4a138a82dd7d,2022-06-04T22:43:48,,,submitted_via_web,cortega27,,153
2022-06-04T17:43:37.561-05:00,2022-06-04T17:44:03.591-05:00,El acuario,Restaurantes,Punto,-11.897323 -77.039749 207.89999389648438 105.90399932861328,-11.897323,-77.039749,207.8999939,105.9039993,,,161142401,792c4ad9-ba75-499b-901c-919d0fbe0bc2,2022-06-04T22:44:15,,,submitted_via_web,cortega27,,154
2022-06-04T17:44:03.683-05:00,2022-06-04T17:44:37.373-05:00,Chunga,Mini-mercados,Punto,-11.897787 -77.039512 207.59999084472656 41.26499938964844,-11.897787,-77.039512,207.5999908,41.26499939,,,161142457,ce310ba1-813a-4a24-8a20-a1d1705a23d7,2022-06-04T22:44:48,,,submitted_via_web,cortega27,,155
2022-06-04T17:41:53.009-05:00,2022-06-04T17:44:36.264-05:00,El patrón,Restaurantes,Punto,-11.892219 -77.039242 176.12001991271973 35,-11.892219,-77.039242,176.1200199,35,,,161142460,e7d3bef6-64d5-41a6-8e1b-4f0cb550c282,2022-06-04T22:44:51,,,submitted_via_web,cortega27,,156
2022-06-04T17:44:37.467-05:00,2022-06-04T17:45:08.654-05:00,El general,Bodegas,Punto,-11.897599 -77.03947 207.6999969482422 38.79899978637695,-11.897599,-77.03947,207.6999969,38.79899979,,,161142509,0945cb63-e66b-429e-9421-f502f902a209,2022-06-04T22:45:22,,,submitted_via_web,cortega27,,157
2022-06-04T17:44:36.327-05:00,2022-06-04T17:45:12.597-05:00,Tamberos,Restaurantes,Punto,-11.892264 -77.039346 183.33792781829834 35,-11.892264,-77.039346,183.3379278,35,,,161142511,10bb961e-050d-472b-8f3c-01cce7320f06,2022-06-04T22:45:23,,,submitted_via_web,cortega27,,158
2022-06-04T17:45:12.633-05:00,2022-06-04T17:45:57.910-05:00,Candelaria,Mini-mercados,Punto,-11.891973 -77.039625 183.59615898132324 35,-11.891973,-77.039625,183.596159,35,,,161142588,a484e25d-4c27-4702-97ec-32b391a069c5,2022-06-04T22:46:08,,,submitted_via_web,cortega27,,159
2022-06-04T17:45:08.758-05:00,2022-06-04T17:46:19.461-05:00,San fransisco,Mini-mercados,Punto,-11.897599 -77.03947 207.6999969482422 38.79899978637695,-11.897599,-77.03947,207.6999969,38.79899979,,,161142613,6dcae9da-f096-4ff7-82c6-446e331a951b,2022-06-04T22:46:30,,,submitted_via_web,cortega27,,160
2022-06-04T17:46:19.579-05:00,2022-06-04T17:46:48.900-05:00,El tarmeñito,Mini-mercados,Punto,-11.897927 -77.039391 207.59999084472656 31.458999633789062,-11.897927,-77.039391,207.5999908,31.45899963,,,161142635,590006af-a8f6-4d30-bae6-f3da89988024,2022-06-04T22:46:59,,,submitted_via_web,cortega27,,161
2022-06-04T17:46:48.990-05:00,2022-06-04T17:47:07.651-05:00,Liz,Mini-mercados,Punto,-11.898022 -77.039462 207.59999084472656 39.77199935913086,-11.898022,-77.039462,207.5999908,39.77199936,,,161142663,8625278c-9e40-4bd7-ae10-cb50f6955716,2022-06-04T22:47:50,,,submitted_via_web,cortega27,,162
2022-06-04T17:47:07.764-05:00,2022-06-04T17:47:38.865-05:00,Freddy,Mini-mercados,Punto,-11.898067 -77.039614 207.1999969482422 21.854999542236328,-11.898067,-77.039614,207.1999969,21.85499954,,,161142821,ba362a90-3a26-44b9-ab2b-a9cf38a219e4,2022-06-04T22:49:24,,,submitted_via_web,cortega27,,163
2022-06-04T17:47:38.979-05:00,2022-06-04T17:49:12.985-05:00,Jhoel,Bodegas,Punto,-11.898167 -77.039898 205.89999389648438 15.180000305175781,-11.898167,-77.039898,205.8999939,15.18000031,,,161142823,e62c45b2-1e9c-4517-8e4e-10ecc7c3e699,2022-06-04T22:49:24,,,submitted_via_web,cortega27,,164
2022-06-04T17:49:13.083-05:00,2022-06-04T17:49:40.629-05:00,La económica union,Mercados ,Punto,-11.898174 -77.039974 205.79998779296875 45.145999908447266,-11.898174,-77.039974,205.7999878,45.14599991,,,161142877,7cac39da-630c-4b80-8e07-c2c2d37ecf57,2022-06-04T22:49:51,,,submitted_via_web,cortega27,,165
2022-06-04T17:45:57.964-05:00,2022-06-04T17:49:56.979-05:00,Cevicheria Antojitos,Restaurantes,Punto,-11.891465 -77.039986 183.16759300231934 8.001208273680877,-11.891465,-77.039986,183.167593,8.001208274,,,161142889,3a3b7805-54d3-4435-9623-ce6329d37021,2022-06-04T22:50:07,,,submitted_via_web,cortega27,,166
2022-06-04T17:49:40.749-05:00,2022-06-04T17:50:06.799-05:00,Sabor peruano,Restaurantes,Punto,-11.898059 -77.040129 205.6999969482422 37.172000885009766,-11.898059,-77.040129,205.6999969,37.17200089,,,161142895,36c096d5-2602-4e0d-86fd-7fe1611dfcd4,2022-06-04T22:50:17,,,submitted_via_web,cortega27,,167
2022-06-04T17:49:57.054-05:00,2022-06-04T17:50:22.549-05:00,SN,Bodegas,Punto,-11.891787 -77.03981 181.69841957092285 36.040681884379104,-11.891787,-77.03981,181.6984196,36.04068188,,,161142901,2fadc4f4-4352-4d7a-88f0-870f77cb0196,2022-06-04T22:50:33,,,submitted_via_web,cortega27,,168
2022-06-04T17:50:22.603-05:00,2022-06-04T17:50:54.618-05:00,Come rico,Ambulantes,Punto,-11.891958 -77.039732 183.3122844696045 60.5218016761471,-11.891958,-77.039732,183.3122845,60.52180168,,,161142947,4897a268-773f-4cdd-9261-6bb63f60edca,2022-06-04T22:51:05,,,submitted_via_web,cortega27,,169
2022-06-04T17:50:06.887-05:00,2022-06-04T17:51:05.871-05:00,Union,Bodegas,Punto,-11.897924 -77.040213 205.6999969482422 23.18400001525879,-11.897924,-77.040213,205.6999969,23.18400002,,,161142959,b1e9a681-0e20-4d25-b0cf-81af47b3712a,2022-06-04T22:51:16,,,submitted_via_web,cortega27,,170
2022-06-04T17:51:05.991-05:00,2022-06-04T17:51:42.120-05:00,La tiendita,Bodegas,Punto,-11.897924 -77.040213 205.6999969482422 23.18400001525879,-11.897924,-77.040213,205.6999969,23.18400002,,,161142993,0e0e0a19-9138-4635-b118-b0b34ed0268c,2022-06-04T22:51:53,,,submitted_via_web,cortega27,,171
2022-06-04T17:50:54.659-05:00,2022-06-04T17:51:18.663-05:00,SN,Bodegas,Punto,-11.891495 -77.040177 183.22593212127686 40,-11.891495,-77.040177,183.2259321,40,,,161143003,1ead88c6-b89c-4432-9fc6-c907e90f8711,2022-06-04T22:52:07,,,submitted_via_web,cortega27,,172
2022-06-04T17:51:42.219-05:00,2022-06-04T17:54:01.021-05:00,Punto oficial,Mini-mercados,Punto,-11.897764 -77.040681 205.39999389648438 35.65700149536133,-11.897764,-77.040681,205.3999939,35.6570015,,,161143068,e6f26b3d-4abf-43fa-8709-8fa24d51134e,2022-06-04T22:54:12,,,submitted_via_web,cortega27,,173
2022-06-04T17:51:18.699-05:00,2022-06-04T17:54:27.756-05:00,Picarones,Ambulantes,Punto,-11.890302 -77.041341 182.2522201538086 35,-11.890302,-77.041341,182.2522202,35,,,161143077,5a4cc209-7aa3-4ad3-91ce-c29524c29fd1,2022-06-04T22:54:40,,,submitted_via_web,cortega27,,174
2022-06-04T17:54:01.122-05:00,2022-06-04T17:55:30.888-05:00,Twin 1,Bodegas,Punto,-11.898463 -77.040841 204.89999389648438 32.722999572753906,-11.898463,-77.040841,204.8999939,32.72299957,,,161143122,6368759a-d367-42e1-87dc-a40f967f9087,2022-06-04T22:55:42,,,submitted_via_web,cortega27,,175
2022-06-04T17:55:30.979-05:00,2022-06-04T17:56:34.357-05:00,Anita,Mini-mercados,Punto,-11.898567 -77.040381 204.6999969482422 35.05500030517578,-11.898567,-77.040381,204.6999969,35.05500031,,,161143160,1eb8b007-3c29-4a60-b6db-94f0ac22a1ba,2022-06-04T22:56:46,,,submitted_via_web,cortega27,,176
2022-06-04T17:54:27.826-05:00,2022-06-04T17:55:17.698-05:00,La quinta palabra,Restaurantes,Punto,-11.890262 -77.041458 182.93057346343994 35.97771092996167,-11.890262,-77.041458,182.9305735,35.97771093,,,161143264,cff14854-3c4d-4d51-9d2f-c788fd537a5c,2022-06-04T22:59:59,,,submitted_via_web,cortega27,,177
2022-06-04T17:55:17.764-05:00,2022-06-04T18:00:12.318-05:00,SN,Bodegas,Punto,-11.890394 -77.041414 182.70419597625732 42,-11.890394,-77.041414,182.704196,42,,,161143293,0baa8016-a5bf-489c-bf69-14999b9b4535,2022-06-04T23:00:37,,,submitted_via_web,cortega27,,178
2022-06-04T18:00:12.370-05:00,2022-06-04T18:00:55.871-05:00,SN,Bodegas,Punto,-11.888426 -77.042002 175.86221885681152 62.94368800835463,-11.888426,-77.042002,175.8622189,62.94368801,,,161143324,bad5e66e-b933-463a-a003-093a08c2967d,2022-06-04T23:01:06,,,submitted_via_web,cortega27,,179
2022-06-04T17:56:34.462-05:00,2022-06-04T18:01:57.286-05:00,Jogger,Bodegas,Punto,-11.897677 -77.041564 205 42.00299835205078,-11.897677,-77.041564,205,42.00299835,,,161143382,3a0ae3ae-536f-4f4c-b1e2-fa566dd3475c,2022-06-04T23:02:08,,,submitted_via_web,cortega27,,180
2022-06-04T18:01:57.404-05:00,2022-06-04T18:02:36.386-05:00,La gordita,Bodegas,Punto,-11.897066 -77.041636 205.59999084472656 16.829999923706055,-11.897066,-77.041636,205.5999908,16.82999992,,,161143403,237ac58d-7107-42c9-9363-21195bcd3488,2022-06-04T23:02:47,,,submitted_via_web,cortega27,,181
2022-06-04T18:00:55.934-05:00,2022-06-04T18:03:13.441-05:00,La esquina,Restaurantes,Punto,-11.889635 -77.041411 182.96047846984865 12.001812410521316,-11.889635,-77.041411,182.9604785,12.00181241,,,161143434,f2b918ad-3614-45ef-868c-eee9090eeb90,2022-06-04T23:03:24,,,submitted_via_web,cortega27,,182
2022-06-04T18:03:13.518-05:00,2022-06-04T18:03:38.518-05:00,Market Avícola Rous,Otro,Punto,-11.889765 -77.0415 174.0584011077881 35,-11.889765,-77.0415,174.0584011,35,,,161143469,c8189a1c-18c1-4bc2-83e7-9cc8b9f84282,2022-06-04T23:03:49,,,submitted_via_web,cortega27,,183
2022-06-04T18:02:36.477-05:00,2022-06-04T18:05:06.676-05:00,Zambito,Bodegas,Punto,-11.896806 -77.041436 206 26.31800079345703,-11.896806,-77.041436,206,26.31800079,,,161143526,cb2d3920-e45c-4ae1-ae15-523510f8f38d,2022-06-04T23:05:18,,,submitted_via_web,cortega27,,184
2022-06-04T18:03:38.556-05:00,2022-06-04T18:04:32.254-05:00,Panadería de Edith,Panaderias,Punto,-11.889768 -77.041502 183.78075218200684 35,-11.889768,-77.041502,183.7807522,35,,,161143548,e0bfdb9e-c5da-4e56-9ea5-40ce32876d01,2022-06-04T23:05:48,,,submitted_via_web,cortega27,,185
2022-06-04T18:05:06.788-05:00,2022-06-04T18:06:07.217-05:00,Pastrana,Bodegas,Punto,-11.896133 -77.042203 202.5 40.15800094604492,-11.896133,-77.042203,202.5,40.15800095,,,161143570,bf43cf14-6788-4300-b9be-07f30f169c40,2022-06-04T23:06:18,,,submitted_via_web,cortega27,,186
2022-06-04T18:04:32.293-05:00,2022-06-04T18:06:14.393-05:00,SN,Ambulantes,Punto,-11.888948 -77.04077 185.23449420928955 35,-11.888948,-77.04077,185.2344942,35,,,161143577,1362b081-6e9a-4b40-a958-b715a5739db0,2022-06-04T23:06:25,,,submitted_via_web,cortega27,,187
2022-06-04T18:06:14.450-05:00,2022-06-04T18:07:09.343-05:00,SN,Bodegas,Punto,-11.888366 -77.041217 184.0606918334961 40,-11.888366,-77.041217,184.0606918,40,,,161143605,e61d2a01-f31e-491a-ae22-a595b1b7a9b9,2022-06-04T23:07:19,,,submitted_via_web,cortega27,,188
2022-06-04T18:07:09.452-05:00,2022-06-04T18:07:48.703-05:00,SN,Bodegas,Punto,-11.888425 -77.041291 176.1872205734253 40,-11.888425,-77.041291,176.1872206,40,,,161143649,a304a722-1e7a-4212-96be-ab3b73f02a65,2022-06-04T23:09:39,,,submitted_via_web,cortega27,,189
2022-06-04T18:07:48.750-05:00,2022-06-04T18:10:05.562-05:00,SN,Bodegas,Punto,-11.887626 -77.040865 152.71621990203857 40,-11.887626,-77.040865,152.7162199,40,,,161143676,b56fae26-8e1a-404b-85ae-95a5ceb6e3c5,2022-06-04T23:11:06,,,submitted_via_web,cortega27,,190
2022-06-04T18:10:05.633-05:00,2022-06-04T18:11:25.501-05:00,SN,Bodegas,Punto,-11.887322 -77.04021 152.71849250793457 44.513354143559994,-11.887322,-77.04021,152.7184925,44.51335414,,,161143689,675fdf1d-0aeb-4e4b-92de-c11adf9617cc,2022-06-04T23:11:36,,,submitted_via_web,cortega27,,191
2022-06-04T18:06:07.368-05:00,2022-06-04T18:15:51.502-05:00,La cachanga,Restaurantes,Punto,-11.892117 -77.03873 210.39999389648438 14.895000457763672,-11.892117,-77.03873,210.3999939,14.89500046,,,161144041,5d328259-926a-4ed0-82c0-0a2cb72f1a28,2022-06-04T23:16:02,,,submitted_via_web,cortega27,,192
2022-06-04T18:15:51.604-05:00,2022-06-04T18:16:53.350-05:00,Fusión callejera,Restaurantes,Punto,-11.892113 -77.038725 210.5 19.746999740600586,-11.892113,-77.038725,210.5,19.74699974,,,161144100,3dd293f5-fe06-4d7c-940d-83fbed25901d,2022-06-04T23:17:04,,,submitted_via_web,cortega27,,193
2022-06-04T18:16:53.441-05:00,2022-06-04T18:17:19.743-05:00,La china,Panaderias,Punto,-11.891738 -77.038304 211 15.538000106811523,-11.891738,-77.038304,211,15.53800011,,,161144127,c3fc6871-9190-4dda-be6e-051e59111657,2022-06-04T23:17:31,,,submitted_via_web,cortega27,,194
2022-06-04T18:17:19.825-05:00,2022-06-04T18:18:32.067-05:00,Cool,Bodegas,Punto,-11.891587 -77.038138 211.1999969482422 16.452999114990234,-11.891587,-77.038138,211.1999969,16.45299911,,,161144204,ad079b30-9d60-4df2-a8d1-d222d3743a4d,2022-06-04T23:18:43,,,submitted_via_web,cortega27,,195
2022-06-04T18:11:25.566-05:00,2022-06-04T18:15:15.197-05:00,SN,Bodegas,Punto,-11.888795 -77.040762 177.85807037353516 35,-11.888795,-77.040762,177.8580704,35,,,161144211,980a6ef0-7b69-4659-bd2b-23f2771f62a5,2022-06-04T23:18:50,,,submitted_via_web,cortega27,,196
2022-06-04T18:18:32.188-05:00,2022-06-04T18:18:51.783-05:00,Mass,Mini-mercados,Punto,-11.890997 -77.037732 211.59999084472656 26.09600067138672,-11.890997,-77.037732,211.5999908,26.09600067,,,161144220,316e9448-51b8-4765-a9a8-5c4b8a6728b2,2022-06-04T23:19:02,,,submitted_via_web,cortega27,,197
2022-06-04T18:18:51.895-05:00,2022-06-04T18:19:11.020-05:00,Waspi,Restaurantes,Punto,-11.890997 -77.037732 211.59999084472656 26.09600067138672,-11.890997,-77.037732,211.5999908,26.09600067,,,161144242,f134e0aa-cbef-462b-ba84-7c0b2abd7759,2022-06-04T23:19:22,,,submitted_via_web,cortega27,,198
2022-06-04T18:15:15.290-05:00,2022-06-04T18:19:11.894-05:00,SN,Bodegas,Punto,-11.88877 -77.040809 177.85704612731934 64.24078300067596,-11.88877,-77.040809,177.8570461,64.240783,,,161144243,801179ba-89e4-4266-b54e-cbc859108de2,2022-06-04T23:19:22,,,submitted_via_web,cortega27,,199
2022-06-04T18:19:11.119-05:00,2022-06-04T18:19:48.358-05:00,El sazón de la leña,Restaurantes,Punto,-11.89092 -77.037754 212 36.5359992980957,-11.89092,-77.037754,212,36.5359993,,,161144302,e5b5b836-8ef5-4e79-9298-ad925e1e1e61,2022-06-04T23:19:59,,,submitted_via_web,cortega27,,200
2022-06-04T18:19:11.950-05:00,2022-06-04T18:20:18.450-05:00,Minimarket 8A,Mini-mercados,Punto,-11.890527 -77.039507 197.1469268798828 40,-11.890527,-77.039507,197.1469269,40,,,161144312,b2375d90-4f7f-4eaf-9602-cff6b0d19319,2022-06-04T23:20:29,,,submitted_via_web,cortega27,,201
2022-06-04T18:20:18.519-05:00,2022-06-04T18:21:01.507-05:00,La carpa marina,Restaurantes,Punto,-11.890292 -77.039265 175.58839988708496 35,-11.890292,-77.039265,175.5883999,35,,,161144329,8f5d6e8e-4b48-4e9b-87fc-70c3d1883143,2022-06-04T23:21:12,,,submitted_via_web,cortega27,,202
2022-06-04T18:19:48.468-05:00,2022-06-04T18:21:00.537-05:00,D&j,Bodegas,Punto,-11.890789 -77.037578 211.89999389648438 246.2989959716797,-11.890789,-77.037578,211.8999939,246.298996,,,161144330,8ffd9466-e8c4-46c9-b89f-4e39c9c0ded5,2022-06-04T23:21:12,,,submitted_via_web,cortega27,,203
2022-06-04T18:21:01.553-05:00,2022-06-04T18:21:25.650-05:00,Bodega Villa,Bodegas,Punto,-11.89023 -77.039386 164.92841911315918 35,-11.89023,-77.039386,164.9284191,35,,,161144345,233de49b-b873-4e14-a747-09bc0f236c16,2022-06-04T23:21:40,,,submitted_via_web,cortega27,,204
2022-06-04T18:21:00.643-05:00,2022-06-04T18:21:26.358-05:00,Marios,Restaurantes,Punto,-11.890462 -77.037485 212.6999969482422 28.413000106811523,-11.890462,-77.037485,212.6999969,28.41300011,,,161144347,e1db665d-2266-4a5f-a542-7d3ba039ca7a,2022-06-04T23:21:40,,,submitted_via_web,cortega27,,205
2022-06-04T18:21:25.690-05:00,2022-06-04T18:21:52.874-05:00,SN,Bodegas,Punto,-11.889791 -77.03919 172.0674991607666 35,-11.889791,-77.03919,172.0674992,35,,,161144356,9a1e3cf3-8f5d-4362-8580-b1e2dbb2bb38,2022-06-04T23:22:03,,,submitted_via_web,cortega27,,206
2022-06-04T18:21:26.448-05:00,2022-06-04T18:23:52.483-05:00,Marco,Bodegas,Punto,-11.889896 -77.037507 213.09999084472656 16.260000228881836,-11.889896,-77.037507,213.0999908,16.26000023,,,161144397,71f4f31a-48dc-4033-8b53-a42831ff2784,2022-06-04T23:24:04,,,submitted_via_web,cortega27,,207
2022-06-04T18:21:52.941-05:00,2022-06-04T18:23:58.803-05:00,SN,Bodegas,Punto,-11.8897 -77.039145 184.20223426818848 35,-11.8897,-77.039145,184.2022343,35,,,161144399,664c4f69-3fb9-46ff-b6b9-e21716660ff4,2022-06-04T23:24:10,,,submitted_via_web,cortega27,,208
